step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1425.0,37,1306.0,0.6347316217309908,37,1510.0,0.02465040625348229,37,1510.0
1430.0,29,1005.0,1.1268226494611018,29,1549.0,0.0394118207722014,29,1549.0
1435.0,22,924.0,1.7632523360335048,22,1559.0,0.06638238754861168,22,1559.0
1440.0,20,980.0,3.247853884701268,20,1465.0,0.11555828659643594,20,1465.0
1445.0,25,1091.0,2.4400825885058333,25,1576.0,0.09195102436815764,25,1576.0
1450.0,32,1237.0,1.1437811572281535,32,1724.0,0.03614598651780331,32,1724.0
1455.0,32,1091.0,1.0957913088579656,32,1706.0,0.039243372141464464,32,1706.0
1460.0,29,799.0,1.4306025642107565,29,1681.0,0.04988059442110227,29,1681.0
1465.0,29,858.0,1.2133396134588255,29,1699.0,0.043190027692512886,29,1699.0
1470.0,29,811.0,1.4403786114992267,29,1741.0,0.030376297226771303,29,1741.0
1475.0,26,868.0,1.7845580231831364,26,1682.0,0.0595304626116045,26,1682.0
1480.0,24,983.0,3.1251663480937224,24,1674.0,0.1017522816821213,24,1674.0
1485.0,25,1032.0,2.1448964747343418,25,1623.0,0.0797469809420452,25,1623.0
1490.0,27,1037.0,1.695098609606776,27,1589.0,0.05775111495165668,27,1589.0
1495.0,31,1175.0,1.8051280539329349,31,1576.0,0.07154084331595119,31,1576.0
1500.0,33,1276.0,1.826432466979519,33,1546.0,0.04288965505103341,33,1546.0
1505.0,30,1318.0,1.4151178692362527,30,1619.0,0.03635971556107399,30,1619.0
1510.0,29,1401.0,1.8191063639517702,29,1709.0,0.07514363372946713,29,1709.0
1515.0,27,1471.0,1.846781801721272,27,1786.0,0.05413008981785137,27,1786.0
1520.0,32,1561.0,1.3951852598509062,32,1872.0,0.04703056266933889,32,1872.0
1525.0,33,1543.0,1.151839388313044,33,1908.0,0.04116018741979426,33,1908.0
1530.0,37,1670.0,1.3975924253947063,37,2029.0,0.03408896543974226,37,2029.0
1535.0,40,1827.0,0.9803595328467692,40,2152.0,0.03248667126924568,40,2152.0
1540.0,38,1987.0,1.515206751295249,38,2316.0,0.04557290625889006,38,2316.0
1545.0,39,2147.0,1.0088546782809296,39,2454.0,0.03473611834300285,39,2454.0
1550.0,42,2347.0,1.196420346419956,42,2638.0,0.018850883341375364,42,2638.0
1555.0,43,2401.0,0.7812420003272977,43,2727.0,0.01740194235559184,43,2727.0
1560.0,38,2269.0,1.3185862455623076,38,2806.0,0.02921551097484272,38,2806.0
1565.0,28,2102.0,1.3142975112546733,28,2916.0,0.052618585098868874,28,2916.0
1570.0,29,2130.0,1.7220002879437502,29,3004.0,0.05408385196599366,29,3004.0
1575.0,33,1465.0,0.9844583900040309,33,2723.0,0.034785045929761,33,2723.0
1580.0,37,469.0,1.243932341713199,37,2502.0,0.02473555433726701,37,2502.0
1585.0,37,497.0,1.5348702780834784,37,2317.0,0.057081000379321144,37,2317.0
